파일명,도감번호,이름,학명,과,개화기_초안,희귀도_초안,상태
1290_솜분취.png,1290,솜분취,Saussurea eriophylla,Asteraceae,,보통,미납품
1291_솜쑥방망이.png,1291,솜쑥방망이,Tephroseris pierotii,Asteraceae,,보통,미납품
1292_솜아마존.png,1292,솜아마존,Vincetoxicum amplexicaule,Apocynaceae,,보통,미납품
1293_솜양지꽃.png,1293,솜양지꽃,Potentilla discolor,Rosaceae,4~6월,흔함,미납품
1294_송악.png,1294,송악,Hedera rhombea,Araliaceae,3~7월,흔함,미납품
1295_송양나무.png,1295,송양나무,Ehretia acuminata,Boraginaceae,,보통,미납품
1296_송이풀.png,1296,송이풀,Pedicularis resupinata,Scrophulariaceae,7~9월,흔함,미납품
1297_송장풀.png,1297,송장풀,Leonurus macranthus,Lamiaceae,8~9월,흔함,미납품
1298_쇠물푸레나무.png,1298,쇠물푸레나무,Fraxinus sieboldiana,Oleaceae,,흔함,미납품
1299_쇠분취.png,1299,쇠분취,Saussurea sinuata,Asteraceae,,귀함,미납품
1300_쇠비름.png,1300,쇠비름,Portulaca oleracea,Portulacaceae,6~10월,흔함,미납품
1301_쇠채.png,1301,쇠채,Scorzonera albicaulis,Asteraceae,5~7월,보통,미납품
1302_쇠채아재비.png,1302,쇠채아재비,Tragopogon dubius,Asteraceae,5~7월,보통,미납품
1303_쇠털이슬.png,1303,쇠털이슬,Circaea cordata,Onagraceae,7~9월,흔함,미납품
1304_수궁초.png,1304,수궁초,Apocynum cannabinum,Apocynaceae,,귀함,미납품
1305_수리딸기.png,1305,수리딸기,Rubus corchorifolius,Rosaceae,4~6월,흔함,미납품
1306_수리취.png,1306,수리취,Synurus deltoides,Asteraceae,7~10월,흔함,미납품
1307_수박.png,1307,수박,Citrullus lanatus,Cucurbitaceae,,보통,미납품
1308_수박풀.png,1308,수박풀,Hibiscus trionum,Malvaceae,8~9월,보통,미납품
1309_수양버들.png,1309,수양버들,Salix babylonica,Salicaceae,,흔함,미납품
1310_수염가래꽃.png,1310,수염가래꽃,Lobelia chinensis,Campanulaceae,5~10월,흔함,미납품
1311_수염용담.png,1311,수염용담,Gentianopsis barbata,Gentianaceae,,귀함,미납품
1312_수염현호색.png,1312,수염현호색,Corydalis caudata,Fumariaceae,,귀함,미납품
1313_수영.png,1313,수영,Rumex acetosa,Polygonaceae,4~6월,흔함,미납품
1314_수원잔대.png,1314,수원잔대,Adenophora polyantha,Campanulaceae,1월,보통,미납품
1315_수잔루드베키아.png,1315,수잔루드베키아,Rudbeckia hirta,Asteraceae,6~9월,흔함,미납품
1316_수정난풀.png,1316,수정난풀,Monotropa uniflora,Pyrolaceae,9월,보통,미납품
1317_수정목.png,1317,수정목,Damnacanthus major,Rubiaceae,,보통,미납품
1318_수호초.png,1318,수호초,Pachysandra terminalis,Buxaceae,2~5월,보통,미납품
1319_숙은꽃장포.png,1319,숙은꽃장포,Tofieldia coccinea,Liliaceae,,보통,미납품
1320_순비기나무.png,1320,순비기나무,Vitex rotundifolia,Verbenaceae,5~10월,흔함,미납품
1321_순채.png,1321,순채,Brasenia schreberi,Cabombaceae,,보통,미납품
1322_숫잔대.png,1322,숫잔대,Lobelia sessilifolia,Campanulaceae,,보통,미납품
1323_숲바람꽃.png,1323,숲바람꽃,Anemone umbrosa,Ranunculaceae,,귀함,미납품
1324_쉬나무.png,1324,쉬나무,Tetradium daniellii,Rutaceae,6~9월,흔함,미납품
1325_쉽싸리.png,1325,쉽싸리,Lycopus lucidus,Lamiaceae,5~10월,흔함,미납품
1326_승마.png,1326,승마,Actaea heracleifolia,Ranunculaceae,4~5월,흔함,미납품
1327_시계꽃.png,1327,시계꽃,Passiflora caerulea,Passifloraceae,,귀함,미납품
1328_시닥나무.png,1328,시닥나무,Acer komarovii,Aceraceae,5~7월,흔함,미납품
1329_시루산돔부.png,1329,시루산돔부,Oxytropis strobilacea,Fabaceae,,귀함,미납품
1330_시베리아살구.png,1330,시베리아살구,Prunus sibirica,Rosaceae,,보통,미납품
1331_시베리아여뀌.png,1331,시베리아여뀌,Knorringia sibirica,Polygonaceae,,귀함,미납품
1332_시호.png,1332,시호,Bupleurum komarovianum,Apiaceae,,보통,미납품
1333_식나무.png,1333,식나무,Aucuba japonica,Cornaceae,4월,흔함,미납품
1334_신감채.png,1334,신감채,Ostericum grosseserratum,Apiaceae,8~9월,흔함,미납품
1335_신안새우난초.png,1335,신안새우난초,Calanthe aristulifera,Orchidaceae,,귀함,미납품
1336_실갈퀴.png,1336,실갈퀴,Galium linearifolium,Rubiaceae,,귀함,미납품
1337_실꽃풀.png,1337,실꽃풀,Chamaelirium japonicum,Liliaceae,,보통,미납품
1338_실별꽃.png,1338,실별꽃,Stellaria filicaulis,Caryophyllaceae,,보통,미납품
1339_실부추.png,1339,실부추,Allium anisopodium,Liliaceae,,보통,미납품
1340_실비단분취.png,1340,실비단분취,Saussurea salicifolia,Asteraceae,,귀함,미납품
1341_실새삼.png,1341,실새삼,Cuscuta australis,Convolvulaceae,7~9월,흔함,미납품
1342_실쑥.png,1342,실쑥,Filifolium sibiricum,Asteraceae,,귀함,미납품
1343_실유카.png,1343,실유카,Yucca filamentosa,Liliaceae,,보통,미납품
1344_실제비쑥.png,1344,실제비쑥,Artemisia angustissima,Asteraceae,,보통,미납품
1345_실통발.png,1345,실통발,Utricularia minor,Lentibulariaceae,,귀함,미납품
1346_싸리냉이.png,1346,싸리냉이,Cardamine impatiens,Brassicaceae,4~5월,흔함,미납품
1347_쌍구슬풀.png,1347,쌍구슬풀,Bifora radians,Apiaceae,,귀함,미납품
1348_쌍동바람꽃.png,1348,쌍동바람꽃,Anemone rossii,Ranunculaceae,,귀함,미납품
1349_쌍둥제비란.png,1349,쌍둥제비란,Platanthera densa,Orchidaceae,,보통,미납품
1350_쌍실버들.png,1350,쌍실버들,Salix divaricata,Salicaceae,,귀함,미납품
1351_쑥.png,1351,쑥,Artemisia indica,Asteraceae,9~10월,흔함,미납품
1352_쑥국화.png,1352,쑥국화,Tanacetum vulgare,Asteraceae,,귀함,미납품
1353_쑥부지깽이.png,1353,쑥부지깽이,Erysimum cheiranthoides,Brassicaceae,,보통,미납품
1354_쓴메밀.png,1354,쓴메밀,Fagopyrum tataricum,Polygonaceae,,귀함,미납품
1355_쓴풀.png,1355,쓴풀,Swertia japonica,Gentianaceae,9~10월,보통,미납품
1356_씨범꼬리.png,1356,씨범꼬리,Bistorta vivipara,Polygonaceae,,귀함,미납품
1357_아광나무.png,1357,아광나무,Crataegus maximowiczii,Rosaceae,,보통,미납품
1358_아구장나무.png,1358,아구장나무,Spiraea ouensanensis,Rosaceae,5~6월,흔함,미납품
1359_아그배나무.png,1359,아그배나무,Malus toringo,Rosaceae,4~9월,흔함,미납품
1360_아마.png,1360,아마,Linum usitatissimum,Linaceae,,보통,미납품
1361_아마풀.png,1361,아마풀,Diarthron linifolium,Thymelaeaceae,,귀함,미납품
1362_아스파라거스.png,1362,아스파라거스,Asparagus officinalis,Liliaceae,,보통,미납품
1363_아욱.png,1363,아욱,Malva verticillata,Malvaceae,,보통,미납품
1364_아욱메풀.png,1364,아욱메풀,Dichondra micrantha,Convolvulaceae,4~7월,보통,미납품
1365_아욱제비꽃.png,1365,아욱제비꽃,Viola hondoensis,Violaceae,,보통,미납품
1366_앉은좁쌀풀.png,1366,앉은좁쌀풀,Euphrasia maximowiczii,Scrophulariaceae,,보통,미납품
1367_알꽈리.png,1367,알꽈리,Tubocapsicum anomalum,Solanaceae,,보통,미납품
1368_알록제비꽃.png,1368,알록제비꽃,Viola variegata,Violaceae,4~7월,흔함,미납품
1369_애기개별꽃.png,1369,애기개별꽃,Pseudostellaria baekdusanensis,Caryophyllaceae,,귀함,미납품
1370_애기고광나무.png,1370,애기고광나무,Philadelphus pekinensis,Saxifragaceae,5~8월,흔함,미납품
1371_애기고추나물.png,1371,애기고추나물,Hypericum japonicum,Clusiaceae,7~10월,흔함,미납품
1372_애기골무꽃.png,1372,애기골무꽃,Scutellaria dependens,Lamiaceae,,보통,미납품
1373_애기괭이눈.png,1373,애기괭이눈,Chrysosplenium flagelliferum,Saxifragaceae,3~5월,흔함,미납품
1374_애기괭이밥.png,1374,애기괭이밥,Oxalis acetosella,Oxalidaceae,4~6월,보통,미납품
1375_애기금강제비꽃.png,1375,애기금강제비꽃,Viola yazawana,Violaceae,,귀함,미납품
1376_애기기린초.png,1376,애기기린초,Phedimus middendorffianus,Crassulaceae,,보통,미납품
1377_애기나리.png,1377,애기나리,Disporum smilacinum,Liliaceae,4~6월,흔함,미납품
1378_애기노랑토끼풀.png,1378,애기노랑토끼풀,Trifolium dubium,Fabaceae,,보통,미납품
1379_애기달맞이꽃.png,1379,애기달맞이꽃,Oenothera laciniata,Onagraceae,11월,흔함,미납품
1380_애기담배풀.png,1380,애기담배풀,Carpesium rosulatum,Asteraceae,,보통,미납품
1381_애기도라지.png,1381,애기도라지,Wahlenbergia marginata,Campanulaceae,,보통,미납품
1382_애기등.png,1382,애기등,Wisteriopsis japonica,Fabaceae,5~10월,보통,미납품
1383_애기마디풀.png,1383,애기마디풀,Polygonum plebeium,Polygonaceae,,귀함,미납품
1384_애기마름.png,1384,애기마름,Trapa incisa,Trapaceae,,보통,미납품
1385_애기메꽃.png,1385,애기메꽃,Calystegia hederacea,Convolvulaceae,5~8월,흔함,미납품
1386_애기며느리밥풀.png,1386,애기며느리밥풀,Melampyrum setaceum,Scrophulariaceae,8~9월,흔함,미납품
1387_애기무엽란.png,1387,애기무엽란,Neottia acuminata,Orchidaceae,,귀함,미납품
1388_애기물매화.png,1388,애기물매화,Parnassia alpicola,Saxifragaceae,,귀함,미납품
1389_애기병꽃.png,1389,애기병꽃,Diervilla sessilifolia,Caprifoliaceae,,귀함,미납품
1390_애기봄맞이.png,1390,애기봄맞이,Androsace filiformis,Primulaceae,4~5월,보통,미납품
1391_애기분홍낮달맞이꽃.png,1391,애기분홍낮달맞이꽃,Oenothera rosea,Onagraceae,,귀함,미납품
1392_애기비쑥.png,1392,애기비쑥,Artemisia fauriei,Asteraceae,,귀함,미납품
1393_애기사철란.png,1393,애기사철란,Goodyera repens,Orchidaceae,,보통,미납품
1394_애기석남.png,1394,애기석남,Andromeda polifolia,Ericaceae,,귀함,미납품
1395_애기석잠풀.png,1395,애기석잠풀,Stachys agraria,Lamiaceae,,귀함,미납품
1396_애기송이풀.png,1396,애기송이풀,Pedicularis ishidoyana,Scrophulariaceae,,귀함,미납품
1397_애기수영.png,1397,애기수영,Rumex acetosella,Polygonaceae,4~6월,흔함,미납품
1398_애기실부추.png,1398,애기실부추,Allium tenuissimum,Liliaceae,,귀함,미납품
1399_애기아욱.png,1399,애기아욱,Malva parviflora,Malvaceae,,보통,미납품
1400_애기앉은부채.png,1400,애기앉은부채,Symplocarpus nipponicus,Araceae,4~5월,보통,미납품
1401_애기우산나물.png,1401,애기우산나물,Syneilesis aconitifolia,Asteraceae,,보통,미납품
1402_애기원추리.png,1402,애기원추리,Hemerocallis minor,Liliaceae,7~8월,보통,미납품
1403_애기자운.png,1403,애기자운,Gueldenstaedtia verna,Fabaceae,3~4월,보통,미납품
1404_애기장구채.png,1404,애기장구채,Silene aprica,Caryophyllaceae,4~7월,흔함,미납품
1405_애기장대.png,1405,애기장대,Arabidopsis thaliana,Brassicaceae,,보통,미납품
1406_애기점나도나물.png,1406,애기점나도나물,Cerastium pumilum,Caryophyllaceae,,귀함,미납품
1407_애기제비란.png,1407,애기제비란,Platanthera maximowicziana,Orchidaceae,,귀함,미납품
1408_애기좁쌀풀.png,1408,애기좁쌀풀,Euphrasia coreanalpina,Scrophulariaceae,,귀함,미납품
1409_애기중의무릇.png,1409,애기중의무릇,Gagea terracianoana,,,,미납품
1410_애기참반디.png,1410,애기참반디,Sanicula tuberculata,Apiaceae,4~8월,보통,미납품
1411_애기탑꽃.png,1411,애기탑꽃,Clinopodium gracile,Lamiaceae,7~10월,보통,미납품
1412_애기풀.png,1412,애기풀,Polygala japonica,Polygalaceae,4~6월,흔함,미납품
1413_애기해바라기.png,1413,애기해바라기,Helianthus debilis subsp. cucumerifolius,Asteraceae,,귀함,미납품
1414_애기현호색.png,1414,애기현호색,Corydalis fumariifolia,Fumariaceae,4~5월,보통,미납품
1415_앵도나무.png,1415,앵도나무,Prunus tomentosa,Rosaceae,4~6월,보통,미납품
1416_야고.png,1416,야고,Aeginetia indica,Orobanchaceae,9~10월,보통,미납품
1417_야광나무.png,1417,야광나무,Malus baccata,Rosaceae,4~6월,흔함,미납품
1418_야생팬지.png,1418,야생팬지,Viola arvensis,Violaceae,,귀함,미납품
1419_약모밀.png,1419,약모밀,Houttuynia cordata,Saururaceae,5~6월,보통,미납품
1420_얇은잎고광나무.png,1420,얇은잎고광나무,Philadelphus tenuifolius,Saxifragaceae,5~6월,흔함,미납품
1421_양구슬냉이.png,1421,양구슬냉이,Camelina sativa,Brassicaceae,,보통,미납품
1422_양귀비.png,1422,양귀비,Papaver somniferum,Papaveraceae,,보통,미납품
1423_양미역취.png,1423,양미역취,Solidago altissima,Asteraceae,10월,흔함,미납품
1424_양반풀.png,1424,양반풀,Cynanchum thesioides,Apocynaceae,,귀함,미납품
1425_양버들.png,1425,양버들,Populus nigra,Salicaceae,,보통,미납품
1426_양버즘나무.png,1426,양버즘나무,Platanus occidentalis,Platanaceae,3~7월,보통,미납품
1427_양장구채.png,1427,양장구채,Silene gallica,Caryophyllaceae,4~6월,보통,미납품
1428_양재금방망이.png,1428,양재금방망이,Senecio scandens,Asteraceae,,귀함,미납품
1429_양파.png,1429,양파,Allium cepa,Liliaceae,,귀함,미납품
1430_양하.png,1430,양하,Zingiber mioga,Zingiberaceae,5~10월,보통,미납품
1431_어리연꽃.png,1431,어리연꽃,Nymphoides indica,Menyanthaceae,6~10월,흔함,미납품
1432_어수리.png,1432,어수리,Heracleum moellendorffii,Apiaceae,5~9월,흔함,미납품
1433_어수리아재비.png,1433,어수리아재비,Tordylium maximum,Apiaceae,,귀함,미납품
1434_어저귀.png,1434,어저귀,Abutilon theophrasti,Malvaceae,7~10월,흔함,미납품
1435_어항마름.png,1435,어항마름,Cabomba caroliniana,Cabombaceae,,귀함,미납품
1436_얼레지.png,1436,얼레지,Erythronium japonicum,Liliaceae,3~5월,흔함,미납품
1437_얼룩닭의장풀.png,1437,얼룩닭의장풀,Tradescantia fluminensis,Commelinaceae,,귀함,미납품
1438_얼치기완두.png,1438,얼치기완두,Vicia tetrasperma,Fabaceae,4~5월,흔함,미납품
1439_여뀌바늘.png,1439,여뀌바늘,Ludwigia epilobioides,Onagraceae,8~10월,흔함,미납품
1440_여우꼬리풀.png,1440,여우꼬리풀,Aletris glabra,Liliaceae,,보통,미납품
1441_여우오줌.png,1441,여우오줌,Carpesium macrocephalum,Asteraceae,7~9월,보통,미납품
1442_여우콩.png,1442,여우콩,Rhynchosia volubilis,Fabaceae,5~10월,흔함,미납품
1443_여우팥.png,1443,여우팥,Dunbaria villosa,Fabaceae,7~9월,흔함,미납품
1444_연등심붓꽃.png,1444,연등심붓꽃,Sisyrinchium micranthum,Iridaceae,,귀함,미납품
1445_연리갈퀴.png,1445,연리갈퀴,Vicia venosa,Fabaceae,5~9월,흔함,미납품
1446_연리초.png,1446,연리초,Lathyrus quinquenervius,Fabaceae,,보통,미납품
1447_연미붓꽃.png,1447,연미붓꽃,Iris tectorum,Iridaceae,,보통,미납품
1448_연복초.png,1448,연복초,Adoxa moschatellina,Adoxaceae,4월,흔함,미납품
1449_연영초.png,1449,연영초,Trillium camschatcense,Liliaceae,4~6월,보통,미납품
1450_연잎꿩의다리.png,1450,연잎꿩의다리,Thalictrum coreanum,Ranunculaceae,,보통,미납품
1451_연자주쥐손이.png,1451,연자주쥐손이,Geranium purpureum,Geraniaceae,,귀함,미납품
1452_염주괴불주머니.png,1452,염주괴불주머니,Corydalis heterocarpa,Fumariaceae,4~6월,흔함,미납품
1453_염주장구채.png,1453,염주장구채,Silene conoidea,Caryophyllaceae,,귀함,미납품
1454_영아리난초.png,1454,영아리난초,Nervilia nipponica,Orchidaceae,,귀함,미납품
1455_영아자.png,1455,영아자,Asyneuma japonicum,Campanulaceae,7~9월,흔함,미납품
1456_영암풀.png,1456,영암풀,Exallage chrysotricha,Rubiaceae,,귀함,미납품
1457_영주치자.png,1457,영주치자,Gardneria nutans,Loganiaceae,,보통,미납품
1458_영춘화.png,1458,영춘화,Jasminum nudiflorum,Oleaceae,3~4월,보통,미납품
1459_오가나무.png,1459,오가나무,Eleutherococcus sieboldianus,Araliaceae,,보통,미납품
1460_오갈피나무.png,1460,오갈피나무,Eleutherococcus sessiliflorus,Araliaceae,4~7월,흔함,미납품
1461_오랑캐장구채.png,1461,오랑캐장구채,Silene repens,Caryophyllaceae,,귀함,미납품
1462_오리방풀.png,1462,오리방풀,Isodon excisus,Lamiaceae,5~10월,흔함,미납품
1463_오미자.png,1463,오미자,Schisandra chinensis,Schisandraceae,5~7월,흔함,미납품
1464_오이풀.png,1464,오이풀,Sanguisorba officinalis,Rosaceae,5~10월,흔함,미납품
1465_옥녀꽃대.png,1465,옥녀꽃대,Chloranthus fortunei,Chloranthaceae,4~5월,흔함,미납품
1466_옥잠난초.png,1466,옥잠난초,Liparis kumokiri,Orchidaceae,6~8월,흔함,미납품
1467_옥천앵두.png,1467,옥천앵두,Solanum pseudocapsicum,Solanaceae,,귀함,미납품
1468_올괴불나무.png,1468,올괴불나무,Lonicera praeflorens,Caprifoliaceae,3~5월,흔함,미납품
1469_올리브나무.png,1469,올리브나무,Olea europaea,Oleaceae,,귀함,미납품
1470_올미.png,1470,올미,Sagittaria pygmaea,Alismataceae,,보통,미납품
1471_옻나무.png,1471,옻나무,Toxicodendron vernicifluum,Anacardiaceae,5~9월,흔함,미납품
1472_왕과.png,1472,왕과,Thladiantha dubia,Cucurbitaceae,,보통,미납품
1473_왕괴불나무.png,1473,왕괴불나무,Lonicera vidalii,Caprifoliaceae,7월,보통,미납품
1474_왕달맞이꽃.png,1474,왕달맞이꽃,Oenothera macrocarpa,Onagraceae,,귀함,미납품
1475_왕닭의장풀.png,1475,왕닭의장풀,Commelina diffusa,Commelinaceae,,귀함,미납품
1476_왕도깨비가지.png,1476,왕도깨비가지,Solanum viarum,Solanaceae,,보통,미납품
1477_왕도깨비바늘.png,1477,왕도깨비바늘,Bidens subalternans,Asteraceae,9~10월,보통,미납품
1478_왕둥굴레.png,1478,왕둥굴레,Polygonatum robustum,Liliaceae,,보통,미납품
1479_왕머루.png,1479,왕머루,Vitis amurensis,Vitaceae,5~9월,흔함,미납품
1480_왕백량금.png,1480,왕백량금,Ardisia crenata,Myrsinaceae,,흔함,미납품
1481_왕버들.png,1481,왕버들,Salix chaenomeloides,Salicaceae,4~5월,흔함,미납품
1482_왕별꽃.png,1482,왕별꽃,Stellaria radians,Caryophyllaceae,,귀함,미납품
1483_왕자귀나무.png,1483,왕자귀나무,Albizia macrophylla,,,,미납품
1484_왕제비꽃.png,1484,왕제비꽃,Viola websteri,Violaceae,,보통,미납품
1485_왕죽대아재비.png,1485,왕죽대아재비,Streptopus koreanus,Liliaceae,,귀함,미납품
1486_왕쥐똥나무.png,1486,왕쥐똥나무,Ligustrum ovalifolium,Oleaceae,4~7월,보통,미납품
